sentid	sent	start	finish	error	correction	tag	levenstein	lemmaequal	grammequal	stemequal	lenorig	lencorr	bastard	pos1	pos2
2479	Я не могу ему рассказать правду потому что тогда меня накажут, ктоме того, побьют еще сильнее. 	12	12	ктоме		typo?	5	0	0	0	1	0	0	S 	
2483	Меня отвезли в какой- то сарай и связали мне руки, очень туго, так тоги что они у меня синеют и опухают. 	14	14	тоги		orpho	4	0	0	0	1	0	0	S 	
2485	мне страшно. 	1	1	мне		orpho	3	0	0	0	1	0	0	SPRO 	
2486	добрый человек пришел в сарай и опять говорит мне что мне нечего бояться. 	1	1	добрый		orpho	6	0	0	0	1	0	0	A=(вин 	
2489	Он спросил накормили ли меня или нет. 	4	4	ли		syntax	2	0	0	0	1	0	0	PART= 	
2490	когда я сказал что нет, он приказал чтобы меня накормили. 	1	1	когда		orpho	5	0	0	0	1	0	0	ADVPRO= 	
2492	и темнеет в глазах. 	1	1	и		orpho	1	0	0	0	1	0	0	CONJ= 	
2496	опять острая боль. 	1	1	опять		orpho	5	0	0	0	1	0	0	ADV= 	
2497	снова и снова боль в животе. 	1	1	снова		orpho	5	0	0	0	1	0	0	ADV= 	
2499	и размыто. 	1	1	и		orpho	1	0	0	0	1	0	0	CONJ= 	
2500	вижу лицо доброго человека. 	1	1	вижу		orpho	4	0	0	0	1	0	0	V 	
2501	он спрашивает что случилось и зовет лакаря.. 	7	7	лакаря		orpho	6	0	0	0	1	0	0	S 	
